,address,F_DISA_NM,F_AVR_HGT,F_AREA,F_RSN_DTL,GU_NAM,F_SHIM,M_P_NAM,D_P_NAM,ClASS_NAM,A_F_NM,U_F_NM,x,y,geometry,Year
473,서울특별시 도봉구 도봉동 557-13,2022년 8.8 ~17. 호우,36.38,724.72,내수침수,도봉구,0.3,공동주택,다세대주택,주거용,4,1,127.0447824,37.68683147,POINT (127.0447824 37.68683147),2022
474,서울특별시 도봉구 도봉동 557-13,2022년 8.8 ~17. 호우,36.38,724.72,내수침수,도봉구,0.3,공동주택,다세대주택,주거용,4,1,127.0447824,37.68683147,POINT (127.0447824 37.68683147),2022
475,서울특별시 도봉구 도봉동 557-13,2022년 8.8 ~17. 호우,36.38,724.72,내수침수,도봉구,0.3,공동주택,다세대주택,주거용,4,1,127.0447824,37.68683147,POINT (127.0447824 37.68683147),2022
476,서울특별시 도봉구 방학동 619-23,2022년 8.8 ~17. 호우,31.87,214.96,내수침수,도봉구,0.3,단독주택,다가구주택,주거용,3,1,127.0332131,37.66667842,POINT (127.0332131 37.66667842),2022
477,서울특별시 도봉구 방학동 632-23,2022년 8.8 ~17. 호우,31.06,184.58,내수침수,도봉구,0.3,공동주택,다세대주택,주거용,2,1,127.0336152,37.66592387,POINT (127.0336152 37.66592387),2022
478,서울특별시 노원구 공릉동 371-5,2022년 8.8 ~17. 호우,21.94,267.0,내수침수,노원구,0.5,공동주택,연립주택,주거용,4,1,127.0740753,37.62799175,POINT (127.0740753 37.62799175),2022
479,서울특별시 노원구 공릉동 609-20,2022년 6.28~7.1호우,17.26,83.2,내수침수,노원구,0.5,공동주택,다세대주택,주거용,2,1,127.073221,37.61857712,POINT (127.073221 37.61857712),2022
480,서울특별시 노원구 공릉동 586-9,2022년 8.8 ~17. 호우,26.95,60.0,내수침수,노원구,0.5,단독주택,단독주택,주거용,2,1,127.0768294,37.62208792,POINT (127.0768294 37.62208792),2022
481,서울특별시 노원구 공릉동 571-5,2022년 6.28~7.1호우,17.54,94.22,내수침수,노원구,0.5,공동주택,다세대주택,주거용,2,1,127.0720806,37.62225688,POINT (127.0720806 37.62225688),2022
482,서울특별시 노원구 공릉동 404-15,2022년 8.8 ~17. 호우,17.23,116.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,2,1,127.0714865,37.62408938,POINT (127.0714865 37.62408938),2022
483,서울특별시 노원구 공릉동 557-16,2022년 8.8 ~17. 호우,19.91,99.0,내수침수,노원구,0.5,단독주택,단독주택,주거용,2,1,127.0768421,37.62401098,POINT (127.0768421 37.62401098),2022
484,서울특별시 노원구 상계동 1087-26,2022년 8.8 ~17. 호우,37.57,24.0,내수침수,노원구,0.5,공동주택,다세대주택,주거용,4,1,127.0509557,37.67403159,POINT (127.0509557 37.67403159),2022
485,서울특별시 노원구 상계동 1054-20,2022년 8.8 ~17. 호우,37.91,82.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,2,1,127.0521099,37.67385331,POINT (127.0521099 37.67385331),2022
486,서울특별시 노원구 상계동 1054-22,2022년 8.8 ~17. 호우,81.38,80.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,2,1,127.0520949,37.67376434,POINT (127.0520949 37.67376434),2022
487,서울특별시 노원구 상계동 1054-24,2022년 8.8 ~17. 호우,26.57,66.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,1,1,127.0520666,37.67364738,POINT (127.0520666 37.67364738),2022
488,서울특별시 용산구 서계동 252-41,2022년 8.8 ~17. 호우,16.32,97.11,내수침수,용산구,0.1,단독주택,단독주택,주거용,2,1,126.9648079,37.55113951,POINT (126.9648079 37.55113951),2022
489,서울특별시 노원구 상계동 1086-24,2022년 8.8 ~17. 호우,26.8,39.0,내수침수,노원구,0.5,공동주택,다세대주택,주거용,4,1,127.0506722,37.67351666,POINT (127.0506722 37.67351666),2022
490,서울특별시 노원구 상계동 1054-33,2022년 8.8 ~17. 호우,26.59,8.0,내수침수,노원구,0.5,단독주택,단독주택,주거용,1,1,127.0515096,37.67309459,POINT (127.0515096 37.67309459),2022
491,서울특별시 노원구 상계동 1054-30,2022년 8.8 ~17. 호우,26.59,65.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,2,1,127.0516722,37.67305385,POINT (127.0516722 37.67305385),2022
492,서울특별시 노원구 상계동 1013-1,2022년 8.8 ~17. 호우,26.32,114.0,내수침수,노원구,0.5,단독주택,단독주택,주거용,2,1,127.0606634,37.67433283,POINT (127.0606634 37.67433283),2022
493,서울특별시 노원구 상계동 1116-86,2022년 8.8 ~17. 호우,26.59,74.0,내수침수,노원구,0.5,공동주택,다세대주택,주거용,2,1,127.0586026,37.6757787,POINT (127.0586026 37.6757787),2022
494,서울특별시 노원구 상계동 1087-1,2022년 8.8 ~17. 호우,54.07,82.0,내수침수,노원구,0.5,공동주택,다세대주택,주거용,4,1,127.0512815,37.67412692,POINT (127.0512815 37.67412692),2022
495,서울특별시 노원구 상계동 387-159,2022년 8.8 ~17. 호우,26.52,139.0,내수침수,노원구,0.5,단독주택,다중주택,주거용,3,1,127.0699492,37.65636016,POINT (127.0699492 37.65636016),2022
496,서울특별시 노원구 상계동 389-506,2022년 8.8 ~17. 호우,46.93,52.0,내수침수,노원구,0.5,단독주택,단독주택,주거용,1,1,127.0681155,37.659087,POINT (127.0681155 37.659087),2022
497,서울특별시 노원구 상계동 389-147,2022년 6.28~7.1호우,35.93,47.27,내수침수,노원구,0.5,단독주택,다중주택,주거용,3,1,127.0705555,37.66082417,POINT (127.0705555 37.66082417),2022
498,서울특별시 노원구 상계동 188-5,2022년 8.8 ~17. 호우,26.33,88.0,내수침수,노원구,0.5,공동주택,다세대주택,주거용,2,1,127.0698921,37.65499913,POINT (127.0698921 37.65499913),2022
499,서울특별시 노원구 상계동 176-82,2022년 8.8 ~17. 호우,30.61,90.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,3,1,127.0690203,37.65732579,POINT (127.0690203 37.65732579),2022
500,서울특별시 노원구 상계동 406-10,2022년 8.8 ~17. 호우,26.52,138.0,내수침수,노원구,0.5,단독주택,단독주택,주거용,2,1,127.0668191,37.66022043,POINT (127.0668191 37.66022043),2022
501,서울특별시 노원구 상계동 389-247,2022년 8.8 ~17. 호우,31.8,69.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,2,1,127.0677873,37.65848648,POINT (127.0677873 37.65848648),2022
502,서울특별시 노원구 상계동 389-261,2022년 8.8 ~17. 호우,29.41,55.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,2,1,127.0675285,37.65842504,POINT (127.0675285 37.65842504),2022
503,서울특별시 노원구 상계동 389-259,2022년 8.8 ~17. 호우,29.41,49.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,2,1,127.0676859,37.65840793,POINT (127.0676859 37.65840793),2022
504,서울특별시 노원구 상계동 389-283,2022년 8.8 ~17. 호우,29.86,49.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,2,1,127.0679087,37.65838954,POINT (127.0679087 37.65838954),2022
505,서울특별시 노원구 상계동 389-543,2022년 8.8 ~17. 호우,29.86,49.0,내수침수,노원구,0.5,단독주택,단독주택,주거용,2,1,127.0684843,37.65837552,POINT (127.0684843 37.65837552),2022
506,서울특별시 노원구 상계동 349-38,2022년 8.8 ~17. 호우,28.49,48.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,2,1,127.0649754,37.65704738,POINT (127.0649754 37.65704738),2022
507,서울특별시 노원구 상계동 404-23,2022년 8.8 ~17. 호우,31.8,56.0,내수침수,노원구,0.5,공동주택,다세대주택,주거용,5,1,127.0671655,37.65991733,POINT (127.0671655 37.65991733),2022
508,서울특별시 노원구 상계동 389-260,2022년 8.8 ~17. 호우,29.41,51.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,2,1,127.0676206,37.65835431,POINT (127.0676206 37.65835431),2022
509,서울특별시 노원구 상계동 389-276,2022년 8.8 ~17. 호우,29.86,49.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,2,1,127.0677442,37.65825785,POINT (127.0677442 37.65825785),2022
510,서울특별시 노원구 상계동 389-281,2022년 8.8 ~17. 호우,29.86,50.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,2,1,127.0679015,37.65823899,POINT (127.0679015 37.65823899),2022
511,서울특별시 노원구 상계동 389-397,2022년 8.8 ~17. 호우,32.03,10.0,내수침수,노원구,0.5,단독주택,단독주택,주거용,1,1,127.0677051,37.65985355,POINT (127.0677051 37.65985355),2022
512,서울특별시 노원구 상계동 389-290,2022년 8.8 ~17. 호우,24.95,59.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,2,1,127.0681812,37.65817861,POINT (127.0681812 37.65817861),2022
513,서울특별시 노원구 상계동 389-395,2022년 8.8 ~17. 호우,29.41,50.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,2,1,127.0678776,37.65971364,POINT (127.0678776 37.65971364),2022
514,서울특별시 노원구 상계동 389-273,2022년 8.8 ~17. 호우,32.03,59.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,3,1,127.0678294,37.6580384,POINT (127.0678294 37.6580384),2022
515,서울특별시 노원구 상계동 581-212,2022년 8.8 ~17. 호우,25.65,32.0,내수침수,노원구,0.5,공동주택,다세대주택,주거용,4,1,127.0624498,37.65938926,POINT (127.0624498 37.65938926),2022
516,서울특별시 노원구 상계동 434-19,2022년 8.8 ~17. 호우,37.08,67.0,내수침수,노원구,0.5,공동주택,다세대주택,주거용,4,1,127.0671596,37.66181481,POINT (127.0671596 37.66181481),2022
517,서울특별시 노원구 상계동 1105-26,2022년 8.8 ~17. 호우,26.68,85.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,2,1,127.0524734,37.67549853,POINT (127.0524734 37.67549853),2022
518,서울특별시 강북구 미아동 133-52,2022년 8.8 ~17. 호우,36.59,148.0,내수침수,강북구,0.02,단독주택,다가구주택,주거용,3,1,127.0318457,37.62194051,POINT (127.0318457 37.62194051),2022
519,서울특별시 노원구 월계동 26-27,2022년 8.8 ~17. 호우,30.61,32.0,내수침수,노원구,0.5,단독주택,단독주택,주거용,1,1,127.0667576,37.61589868,POINT (127.0667576 37.61589868),2022
520,서울특별시 노원구 상계동 581-213,2022년 8.8 ~17. 호우,19.34,60.0,내수침수,노원구,0.5,공동주택,다세대주택,주거용,4,1,127.0624577,37.65921579,POINT (127.0624577 37.65921579),2022
521,서울특별시 노원구 상계동 389-592,2022년 8.8 ~17. 호우,24.95,135.0,내수침수,노원구,0.5,단독주택,단독주택,주거용,2,1,127.0694483,37.65861172,POINT (127.0694483 37.65861172),2022
522,서울특별시 노원구 공릉동 389-5,2022년 8.8 ~17. 호우,88.91,82.0,내수침수,노원구,0.5,단독주택,단독주택,주거용,2,1,127.075227,37.62718996,POINT (127.075227 37.62718996),2022
523,서울특별시 노원구 상계동 389-4,2022년 8.8 ~17. 호우,30.89,198.0,내수침수,노원구,0.5,단독주택,단독주택,주거용,2,1,127.0699663,37.65901068,POINT (127.0699663 37.65901068),2022
524,서울특별시 노원구 중계동 90-18,2022년 8.8 ~17. 호우,48.47,73.0,내수침수,노원구,0.5,단독주택,단독주택,주거용,2,1,127.0833865,37.6501761,POINT (127.0833865 37.6501761),2022
525,서울특별시 노원구 상계동 389-277,2022년 8.8 ~17. 호우,29.86,49.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,2,1,127.0678344,37.65818711,POINT (127.0678344 37.65818711),2022
526,서울특별시 노원구 상계동 394-8,2022년 8.8 ~17. 호우,29.41,120.0,내수침수,노원구,0.5,공동주택,다세대주택,주거용,4,1,127.0672721,37.65784031,POINT (127.0672721 37.65784031),2022
527,서울특별시 노원구 상계동 1107-7,2022년 8.8 ~17. 호우,33.44,78.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,2,1,127.052106,37.67627849,POINT (127.052106 37.67627849),2022
528,서울특별시 서초구 방배동 765-10,2022년 8.8 ~17. 호우,14.84,163.52,내수침수,서초구,0.5,단독주택,단독주택,주거용,4,1,126.9836955,37.49475601,POINT (126.9836955 37.49475601),2022
529,서울특별시 노원구 상계동 1027-11,2022년 8.8 ~17. 호우,29.92,42.0,내수침수,노원구,0.5,단독주택,다중주택,주거용,3,1,127.0548188,37.67263597,POINT (127.0548188 37.67263597),2022
530,서울특별시 노원구 중계동 41,2022년 8.8 ~17. 호우,62.18,82.0,내수침수,노원구,0.5,공동주택,연립주택,주거용,4,1,127.0839337,37.64558194,POINT (127.0839337 37.64558194),2022
531,서울특별시 노원구 상계동 1365-8,2022년 8.8 ~17. 호우,48.23,245.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,2,1,127.0820029,37.67375401,POINT (127.0820029 37.67375401),2022
532,서울특별시 서초구 방배동 924-1,2022년 8.8 ~17. 호우,22.51,233.82,내수침수,서초구,0.5,단독주택,단독주택,주거용,0,1,126.9952156,37.48406642,POINT (126.9952156 37.48406642),2022
533,서울특별시 성북구 석관동 61-16,2022년 8.8 ~17. 호우,16.56,50.0,내수침수,성북구,0.1,공동주택,다세대주택,주거용,4,1,127.0631194,37.60737243,POINT (127.0631194 37.60737243),2022
534,서울특별시 노원구 상계동 397-12,2022년 8.8 ~17. 호우,29.47,82.0,내수침수,노원구,0.5,단독주택,다가구주택,주거용,3,1,127.0660042,37.65869444,POINT (127.0660042 37.65869444),2022
535,서울특별시 은평구 불광동 23-20,2022년 8.8 ~17. 호우,14.49,102.4,내수침수,은평구,0.3,단독주택,다가구주택,주거용,2,1,126.9344055,37.62233735,POINT (126.9344055 37.62233735),2022
536,서울특별시 은평구 응암동 339-8,2022년 8.8 ~17. 호우,39.26,5996.7,내수침수,은평구,0.3,단독주택,다가구주택,주거용,2,1,126.9205505,37.58908927,POINT (126.9205505 37.58908927),2022
537,서울특별시 서초구 서초동 1570-8,2022년 8.8 ~17. 호우,19.52,174.38,내수침수,서초구,0.7,제2종근린생활시설,제2종근린생활시설,주거용,4,1,127.0126371,37.49148149,POINT (127.0126371 37.49148149),2022
538,서울특별시 성북구 정릉동 316-11,2022년 8.8 ~17. 호우,62.04,68.14,내수침수,성북구,0.1,단독주택,다가구주택,주거용,3,1,127.0072864,37.61083308,POINT (127.0072864 37.61083308),2022
539,서울특별시 강동구 성내동 454-17,2022년 8.8 ~17. 호우,14.82,261.53,내수침수,강동구,0.5,공동주택,다세대주택,주거용,4,1,127.1208206,37.52855049,POINT (127.1208206 37.52855049),2022
540,서울특별시 강북구 수유동 395-32,2022년 8.8 ~17. 호우,42.3,82.0,내수침수,강북구,0.02,단독주택,다가구주택,주거용,2,1,127.0168534,37.63802844,POINT (127.0168534 37.63802844),2022
541,서울특별시 강북구 수유동 435-2,2022년 8.8 ~17. 호우,61.97,497.0,내수침수,강북구,0.02,공동주택,연립주택,주거용,4,1,127.0123153,37.6373616,POINT (127.0123153 37.6373616),2022
542,서울특별시 은평구 불광동 630-20,2022년 8.8 ~17. 호우,17.23,144.65,내수침수,은평구,0.3,단독주택,단독주택,주거용,3,1,126.939985,37.61202417,POINT (126.939985 37.61202417),2022
543,서울특별시 영등포구 신길동 186-230,2022년 8.8 ~17. 호우,21.3,161.03,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9133774,37.51246155,POINT (126.9133774 37.51246155),2022
544,서울특별시 영등포구 신길동 186-235,2022년 8.8 ~17. 호우,19.3,124.86,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9136994,37.51274732,POINT (126.9136994 37.51274732),2022
545,서울특별시 영등포구 신길동 186-155,2022년 8.8 ~17. 호우,19.3,132.67,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9132408,37.51343399,POINT (126.9132408 37.51343399),2022
546,서울특별시 영등포구 신길동 186-213,2022년 8.8 ~17. 호우,22.8,131.23,내수침수,영등포구,0.3,단독주택,단독주택,주거용,2,1,126.9131829,37.51248879,POINT (126.9131829 37.51248879),2022
547,서울특별시 영등포구 신길동 186-215,2022년 8.8 ~17. 호우,22.8,84.79,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9131068,37.51259364,POINT (126.9131068 37.51259364),2022
548,서울특별시 강동구 성내동 174-32,2022년 8.8 ~17. 호우,19.36,107.64,내수침수,강동구,0.5,공동주택,다세대주택,주거용,2,1,127.1302769,37.53505451,POINT (127.1302769 37.53505451),2022
549,서울특별시 영등포구 신길동 188-303,2022년 8.8 ~17. 호우,19.3,64.0,내수침수,영등포구,0.3,단독주택,단독주택,주거용,3,1,126.9129197,37.51381838,POINT (126.9129197 37.51381838),2022
550,서울특별시 영등포구 신길동 188-379,2022년 8.8 ~17. 호우,20.8,33.0,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,4,1,126.9122168,37.51313685,POINT (126.9122168 37.51313685),2022
551,서울특별시 영등포구 신길동 188-384,2022년 8.8 ~17. 호우,20.8,93.37,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9120101,37.51309305,POINT (126.9120101 37.51309305),2022
552,서울특별시 영등포구 신길동 188-406,2022년 8.8 ~17. 호우,25.3,109.76,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,3,1,126.9123606,37.5127074,POINT (126.9123606 37.5127074),2022
553,서울특별시 영등포구 신길동 188-495,2022년 8.8 ~17. 호우,24.3,114.51,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9123142,37.51280646,POINT (126.9123142 37.51280646),2022
554,서울특별시 영등포구 신길동 190-137,2022년 8.8 ~17. 호우,25.3,85.01,내수침수,영등포구,0.3,단독주택,다가구주택,주거용,2,1,126.9119791,37.51241673,POINT (126.9119791 37.51241673),2022
